### Lecavalier et al., 2013 Revised estimates of Greenland ice sheet thinning histories based on ice-core records;;;;;;;;;;;;;;;;;;;
###;;;;;;;;;;;;;;;;;;;
### Holocene Thinning Curves (TC);;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);
Time (ka);GRIP TC (m);GRIP TC (m);Upper bound;Lower bound;;NGRIP TC (m);NGRIP TC (m);Upper bound;Lower bound;;DYE-3 TC (m);DYE-3 TC (m);Upper bound;Lower bound;;Camp Century TC (m);Camp Century TC (m);Upper bound;Lower bound
-5.68;69.0519346906713;71.4185112169869;139.418511216987;1.05193469067126;;34.1308216875007;40.9390164769731;108.939016476973;-33.8691783124993;;-17.5704926340601;-27.9114031077461;54.4295073659399;-99.9114031077461;;-42.1322285849859;-31.8942127428815;40.1057872571185;-114.132228584986
-5.7;69.2761423109998;71.6572858267896;139.65728582679;1.27614231099983;;34.0421084461198;40.8922097198025;108.892209719802;-33.9578915538802;;-17.1809109331046;-27.5854728173157;54.8190890668954;-99.5854728173157;;-41.751337926684;-31.4503040214229;40.5496959785771;-113.751337926684
-5.72;69.5341284319031;71.9301541582199;139.93015415822;1.53412843190313;;33.9517811961974;40.844695785671;108.844695785671;-34.0482188038026;;-16.7011605758929;-27.1707512495776;55.2988394241071;-99.1707512495776;;-41.3883108123989;-31.0228951702939;40.9771048297061;-113.388310812399
-5.74;69.8264774724162;72.2373854092596;140.23738540926;1.82647747241617;;33.8648005988336;40.8005285040957;108.800528504096;-34.1351994011664;;-16.146679784226;-26.681299247383;55.853320215774;-98.681299247383;;-41.0307737381751;-30.6009763592275;41.3990236407725;-113.030773738175
-5.76;70.1484906822027;72.5742808295702;140.57428082957;2.14849068220269;;33.7814689491347;40.7600101701855;108.760010170186;-34.2185310508653;;-15.5315518206566;-26.1312000732895;56.4684481793434;-98.1312000732895;;-40.6780997522704;-30.1839206364825;41.8160793635175;-112.67809975227
-5.78;70.5054007804608;72.946074590988;140.946074590988;2.50540078046083;;33.7103110661649;40.7316697819537;108.731669781954;-34.2896889338351;;-14.8401392033376;-25.5048225928105;57.1598607966624;-97.5048225928105;;-40.3320251095073;-29.7734579726659;42.2265420273341;-112.332025109507
-5.8;70.8985130183557;73.3540704920404;141.35407049204;2.89851301835574;;33.6508240564792;40.7150002670049;108.715000267005;-34.3491759435208;;-14.0816628943738;-24.8113814206901;57.9183371056262;-96.8113814206901;;-39.9925752032666;-29.3696200453729;42.6303799546271;-111.992575203267
-5.82;71.3231803250737;73.7936548724422;141.793654872442;3.32318032507374;;33.6013603275216;40.7084501485727;108.708450148573;-34.3986396724784;;-13.2627781033814;-24.0576777560119;58.7372218966186;-96.0576777560119;;-39.6600306628745;-28.9725429470856;43.0274570529144;-111.660030662875
-5.84;71.782801754051;74.2685289329993;142.268528932999;3.78280175405098;;33.5547768819206;40.7057456503405;108.70574565034;-34.4452231180794;;-12.3639833488116;-23.2255303698645;59.6360166511884;-95.2255303698646;;-39.3415961192653;-28.5881241929497;43.4118758070503;-111.341596119265
-5.86;72.2596930168952;74.7606728274222;142.760672827422;4.2596930168952;;33.5157978930667;40.7106456088554;108.710645608855;-34.4842021069333;;-11.4272496819329;-22.3554440714071;60.5727503180671;-94.3554440714071;;-39.0178108906051;-28.1983547537638;43.8016452462362;-111.017810890605
-5.88;72.7721828669137;75.2884153090183;143.288415309018;4.77218286691368;;33.4939088490208;40.7326355121772;108.732635512177;-34.5060911509792;;-10.4293759427887;-21.424217700683;61.5706240572113;-93.424217700683;;-38.700103843167;-27.8146634958002;44.1853365041998;-110.700103843167
-5.9;73.316449187751;75.8479342614355;143.847934261436;5.316449187751;;33.485412496092;40.768018106617;108.768018106617;-34.514587503908;;-9.38052857051;-20.4420176968267;62.61947142949;-92.4420176968267;;-38.3795874566111;-27.4281628987164;44.5718371012836;-110.379587456611
-5.92;73.8857397593138;76.432477464577;144.432477464577;5.88573975931377;;33.495769130343;40.8222536882368;108.822253688237;-34.504230869657;;-8.29291236216071;-19.4210488568986;63.7070876378393;-91.4210488568986;;-38.0532316810833;-27.0358229126629;44.9641770873371;-110.053231681083
-5.94;74.4747026122943;77.0367060228189;145.036706022819;6.47470261229432;;33.516975809744;40.8873769255315;108.887376925532;-34.483024190256;;-7.17312197985055;-18.3679629693254;64.8268780201495;-90.3679629693254;;-37.7262249715601;-26.6427754347211;45.3572245652789;-109.72622497156
-5.96;75.0734682478926;77.6510859952605;145.65108599526;7.07346824789261;;33.538079313232;40.9533999342825;108.953399934282;-34.461920686768;;-6.02453552744512;-17.2876043800785;65.9754644725549;-89.2876043800785;;-37.4148089823051;-26.2638104665173;45.7361895334827;-109.414808982305
-5.98;75.6885498262395;78.2817819104496;146.28178191045;7.68854982623952;;33.5742709380043;41.0345110643176;109.034511064318;-34.4257290619957;;-4.84983915588208;-16.1811358716716;67.1501608441179;-88.1811358716717;;-37.0946809892259;-25.8761334944916;46.1238665055084;-109.094680989226
-6;76.3148636138662;78.92371148755;146.92371148755;8.31486361386624;;33.6221489451439;41.1273127556694;109.127312755669;-34.3778510548561;;-3.65380382268157;-15.0533347489982;68.3461961773184;-87.0533347489982;;-36.7627547895472;-25.4766520316533;46.5233479683467;-108.762754789547
-6.02;76.9561675120262;79.5806297225533;147.580629722553;8.95616751202624;;33.6862568718193;41.2363401876091;109.236340187609;-34.3137431281807;;-2.44583916022813;-13.913597949701;69.5541608397719;-85.913597949701;;-36.415327880311;-25.0616761434694;46.9383238565306;-108.415327880311
-6.04;77.6075143651281;80.2475923651286;148.247592365129;9.60751436512805;;33.7610572463006;41.3560642463004;109.3560642463;-34.2389427536994;;-1.22180683596443;-12.7577998359634;70.7781931640356;-84.7577998359634;;-36.0595842004865;-24.6383772004877;47.3616227995123;-108.059584200487
-6.06;78.2606509116276;80.9163432484693;148.916343248469;10.2606509116276;;33.8470640310158;41.4869905362786;109.486990536279;-34.1529359689842;;0.001757922533443;-11.6024629406254;72.0017579225334;-83.6024629406254;;-35.6914520255073;-24.2026960465608;47.7973039534392;-107.691452025507
-6.08;78.9161186618946;81.5877667039999;149.587766704;10.9161186618946;;33.9393902352076;41.625218298365;109.625218298365;-34.0606097647924;;1.24579574389921;-10.4281446139966;73.2457957438992;-82.4281446139966;;-35.3139156893415;-23.7561339419729;48.2438660580271;-107.313915689342
-6.1;79.5569142472282;82.2445281630191;150.244528163019;11.5569142472282;;34.0348208812566;41.7665797549402;109.76657975494;-33.9651791187434;;2.47195321282945;-9.27175107138058;74.4719532128295;-81.2717510713806;;-34.9264313534724;-23.2995798482102;48.7004201517898;-106.926431353472
-6.12;80.1900779752084;82.8936577646828;150.893657764683;12.1900779752084;;34.1386531634183;41.9163428476284;109.916342847628;-33.8613468365817;;3.68294503832325;-8.13052317220425;75.6829450383233;-80.1305231722042;;-34.5114201130478;-22.8154988498908;49.1845011501092;-106.511420113048
-6.14;80.8174790065141;83.5370232170405;151.537023217041;12.8174790065141;;34.2570462630352;42.0806625788236;110.080662578824;-33.7429537369648;;4.88372268370046;-6.99950310577361;76.8837226837005;-78.9995031057736;;-34.0613259914579;-22.296341254618;49.703658745382;-106.061325991458
-6.16;81.4319445369995;84.1674546212107;152.167454621211;13.4319445369995;;34.3802582543036;42.2498053806183;110.249805380618;-33.6197417456964;;6.0585523004595;-5.89443741532989;78.0585523004595;-77.8944374153299;;-33.5866312190238;-21.752576724288;50.247423275712;-105.586631219024
-6.18;82.0345180128288;84.7859925180912;152.785992518091;14.0345180128288;;34.5169729807483;42.4324467386423;110.432446738642;-33.4830270192517;;7.21497242307922;-4.80777487165776;79.2149724230792;-76.8077748716578;;-33.0860189304077;-21.1829009619879;50.8170990380121;-105.086018930408
-6.2;82.6126764402754;85.3804218718558;153.380421871856;14.6126764402754;;34.649105047496;42.611387194864;110.611387194864;-33.350894952504;;8.36403246051503;-3.72981170790632;80.364032460515;-75.7298117079063;;-32.5653616599766;-20.5918542494497;51.4081457505503;-104.565361659977
-6.22;83.167946050625;85.951990008519;153.951990008519;15.167946050625;;34.7896040575364;42.7987739943767;110.798773994377;-33.2103959424636;;9.49225323976668;-2.67280840233821;81.4922532397667;-74.6728084023382;;-32.008401717696;-19.9643854650667;52.0356145349333;-104.008401717696
-6.24;83.6965588518413;86.4969027886823;154.496902788682;15.6965588518412;;34.9263546106589;42.9824165159207;110.982416515921;-33.0736453893411;;10.5799334723578;-1.65635199080162;82.5799334723578;-73.6563519908016;;-31.4161785333292;-19.301647154382;52.698352845618;-103.416178533329
-6.26;84.1948943076641;87.011536770822;155.011536770822;16.1948943076641;;35.0676307185911;43.1705804133275;111.170580413328;-32.9323692814089;;11.6388847602989;-0.668618176545095;83.6388847602989;-72.6686181765451;;-30.7947090693263;-18.6096688482742;53.3903311517258;-102.794709069326
-6.28;84.6601972133244;87.4931396554296;155.49313965543;16.6601972133244;;35.208754176522;43.3585958396798;111.35859583968;-32.791245823478;;12.6664986303463;0.287771872451032;84.6664986303463;-71.712228127549;;-30.1349580934164;-17.8794027460476;54.1205972539524;-102.134958093416
-6.3;85.0980455967926;87.9472880178462;155.947288017846;17.0980455967926;;35.3510244077214;43.5477580392995;111.5477580393;-32.6489755922786;;13.6705756051067;1.22062502615921;85.6705756051067;-70.7793749738408;;-29.4384067081616;-17.1123362344784;54.8876637655216;-101.438406708162
-6.32;85.5010617719511;88.3668700035303;156.36687000353;17.5010617719511;;35.4926577438155;43.7370480911836;111.737048091184;-32.5073422561845;;14.6686070466336;2.14627107821303;86.6686070466336;-69.853728921787;;-28.7116444149317;-16.3139088044055;55.6860911955945;-100.711644414932
-6.34;85.8767744124393;88.759193486123;156.759193486123;17.8767744124393;;35.6336666794693;43.9258432899949;111.925843289995;-32.3663333205307;;15.6390819356957;3.04416380937735;87.6390819356957;-68.9558361906227;;-27.9378998258479;-15.4683042679544;56.5316957320456;-99.937899825848
-6.36;86.212337376893;89.1113687453158;157.111368745316;18.2123373768929;;35.7689814132835;44.108948465916;112.108948465916;-32.2310185867165;;16.5808509396837;3.91334430810576;88.5808509396837;-68.0866556918942;;-27.1276526715277;-14.586190882054;57.413809117946;-99.1276526715277
-6.38;86.5101045076801;89.4257496234702;157.42574962347;18.5101045076801;;35.9060784237544;44.2938400974385;112.293840097439;-32.0939215762456;;17.4862059048798;4.74610442066879;89.4862059048798;-67.2538955793312;;-26.2699469023433;-13.6566125970811;58.343387402919;-98.2699469023433
-6.4;86.7631429753646;89.6954003858916;157.695400385892;18.7631429753646;;36.0409719541112;44.4765240699002;112.4765240699;-31.9590280458887;;18.3622657281552;5.54957573868114;90.3622657281552;-66.4504242613189;;-25.3692369336477;-12.6840363968063;59.3159636031937;-97.3692369336477
-6.42;86.9774056862439;89.9262753915077;157.926275391508;18.9774056862439;;36.1728832054205;44.6562257633139;112.656225763314;-31.8271167945795;;19.2083013899295;6.32302289519348;91.2083013899295;-65.6769771048065;;-24.4229698736505;-11.6659031052313;60.3340968947687;-96.4229698736505
-6.44;87.1583552069144;90.1240623648102;158.12406236481;19.1583552069144;;36.3009587069396;44.8327394437821;112.832739443782;-31.6990412930604;;20.0618025067762;7.10295166467111;92.0618025067762;-64.8970483353289;;-23.4424520702087;-10.6125450175771;61.3874549824229;-95.4424520702087
-6.46;87.295712697744;90.2783212240604;158.27832122406;19.295712697744;;36.4180690426076;44.99847183208;112.99847183208;-31.5819309573924;;20.8934778360903;7.86077536240509;92.8934778360903;-64.1392246375949;;-22.4215518182596;-9.5185279761558;62.4814720238442;-94.4215518182596
-6.48;87.4054470316992;90.4049540211736;158.404954021174;19.4054470316992;;36.5381205664268;45.1671370506373;113.167137050637;-31.4618794335732;;21.7219937367314;8.61545232620495;93.7219937367314;-63.3845476737951;;-21.3440952584115;-8.36796719525449;63.6320328047455;-93.3440952584115
-6.5;87.4766003403772;90.4930072456386;158.493007245639;19.4766003403772;;36.6525128112203;45.3301471691145;113.330147169115;-31.3474871887797;;22.540349800235;9.35996310549632;94.540349800235;-62.6400368945037;;-20.2151593166135;-7.16592074819255;64.8340792518075;-92.2151593166135
-6.52;87.5044942246671;90.5377995930878;158.537799593088;19.504494224667;;36.7635094292357;45.4897574818657;113.489757481866;-31.2364905707643;;23.3348258270844;10.0806001955044;95.3348258270844;-61.9193998044956;;-19.0376339568088;-5.91529116733592;66.0847088326641;-91.0376339568088
-6.54;87.4935070730799;90.5437138099223;158.543713809922;19.4935070730799;;36.8675644372577;45.6424345425197;113.64243454252;-31.1324355627423;;24.1224497037253;10.7943724405676;96.1224497037253;-61.2056275594324;;-17.8117833028088;-4.61632372386242;67.3836762761376;-89.8117833028088
-6.56;87.4552465271299;90.5225376639719;158.522537663972;19.4552465271299;;36.9652081608223;45.7892268660855;113.789226866085;-31.0347918391777;;24.93091247713;11.5281838139709;96.93091247713;-60.4718161860292;;-16.5479465545508;-3.27857837560392;68.7214216243961;-88.5479465545508
-6.58;87.3869522442078;90.4713989599966;158.471398959997;19.3869522442078;;37.0596439501487;45.9330160238315;113.933016023831;-30.9403560498513;;25.749855100821;12.2721640166093;97.749855100821;-59.7278359833907;;-15.2243991672873;-1.88081446202519;70.1191855379748;-87.2243991672873
-6.6;87.2908259761989;90.3924282709358;158.392428270936;19.2908259761989;;37.1466617249172;46.0693871670217;114.069387167022;-30.8533382750828;;26.5834998825222;13.0308463772576;98.5834998825222;-58.9691536227424;;-13.846539731457;-0.428738499879572;71.5712615001204;-85.846539731457
-6.62;87.1670290434763;90.2857854645299;158.28578546453;19.1670290434763;;37.2351723207234;46.2072469523024;114.207246952302;-30.7648276792766;;27.4274697924589;13.7998602135104;99.4274697924589;-58.2001397864896;;-12.4126509318022;1.07936054188198;73.079360541882;-84.4126509318022
-6.64;87.0239151978715;90.1598286505032;158.159828650503;19.0239151978715;;37.3233544214472;46.3447866003949;114.344786600395;-30.6766455785528;;28.2887133055609;14.586134958192;100.288713305561;-57.413865041808;;-10.9122859372453;2.65394834696485;74.6539483469649;-82.9122859372453
-6.66;86.846917616436;89.9999866480146;157.999986648015;18.846917616436;;37.3904609796506;46.4612465270189;114.461246527019;-30.6095390203494;;29.1540663946351;15.3765256262134;101.154066394635;-56.6234743737866;;-9.36030210921007;4.28014870131651;76.2801487013165;-81.3603021092101
-6.68;86.6393415783614;89.8097114520465;157.809711452046;18.6393415783614;;37.4442576238476;46.5648144343746;114.564814434375;-30.5557423761524;;30.0456715594143;16.1925336330992;102.045671559414;-55.8074663669008;;-7.75901806914081;5.95627768875403;77.956277688754;-79.7590180691408
-6.7;86.4199116032016;89.6076564032021;157.607656403202;18.4199116032016;;37.4932420546038;46.6637832546039;114.663783254604;-30.5067579453962;;30.9769537140053;17.0478949140044;102.976953714005;-54.9521050859956;;-6.0950329405256;7.69542825947495;79.695428259475;-78.0950329405256
-6.72;86.1875075042576;89.3926286832047;157.392628683205;18.1875075042576;;37.534472566317;46.7550023347364;114.755002334736;-30.4655274336829;;31.9391037290243;17.9341177079698;103.939103729024;-54.0658822920302;;-4.36675581037145;9.49887711594314;81.4988771159431;-76.3667558103714
-6.74;85.9517373993804;89.1742335046431;157.174233504643;17.9517373993804;;37.5811199595969;46.8516341174908;114.851634117491;-30.4188800404031;;32.9457334207241;18.8648265259861;104.945733420724;-53.1351734740139;;-2.56429099618184;11.3765073722384;83.3765073722384;-74.5642909961818
-6.76;85.7068128250546;88.9466824040028;156.946682404003;17.7068128250546;;37.6200244165361;46.9405187849575;114.940518784957;-30.3799755834639;;33.9865681382918;19.8297467172391;105.986568138292;-52.1702532827609;;-0.689919836619303;13.326037689697;85.326037689697;-72.6899198366193
-6.78;85.4503346027541;88.7075791080174;156.707579108017;17.4503346027541;;37.6499154037792;47.0203941616728;115.020394161673;-30.3500845962208;;35.0652967564931;20.8325544617569;107.065296756493;-51.1674455382431;;1.25879745327848;15.3499204216992;87.3499204216992;-70.7412025467215
-6.8;85.1851890971243;88.459917476072;156.459917476072;17.1851890971243;;37.6592188217428;47.0799953901613;115.079995390161;-30.3407811782572;;36.1829515989741;21.873812377921;108.182951598974;-50.126187622079;;3.27152902496613;17.4382887512801;89.4382887512801;-68.7284709750339
-6.82;84.909769370337;88.2020498966538;156.202049896654;16.909769370337;;37.6526159586474;47.1238867481197;115.12388674812;-30.3473840413526;;37.3425862951739;22.9567518214912;109.342586295174;-49.0432481785088;;5.34784087745908;19.5905327195641;91.5905327195641;-66.6521591225409
-6.84;84.6350354768308;87.944871055777;155.944871055777;16.6350354768308;;37.6397265453534;47.1614999137728;115.161499913773;-30.3602734546466;;38.5452968912141;24.0827544701619;110.545296891214;-47.9172455298381;;7.50499666778429;21.8236331940983;93.8236331940983;-64.4950033322157
-6.86;84.3631690032812;87.6905567295964;155.690556729596;16.3631690032812;;37.6197811117344;47.1920487012063;115.192048701206;-30.3802188882656;;39.7951239513532;25.2558862776689;111.795123951353;-46.7441137223311;;9.74707759934226;24.1416462414461;96.1416462414461;-62.2529224006578
-6.88;84.099164467232;87.4441057935476;155.444105793548;16.099164467232;;37.5907375895848;47.2135035790567;115.213503579057;-30.4092624104152;;41.0902313062545;26.4742920325696;113.090231306255;-45.5257079674304;;12.0698730378811;26.5403800799857;98.5403800799856;-59.9301269621189
-6.9;83.844117356763;87.2066108304466;155.206610830447;15.844117356763;;37.5510031596991;47.2242633702236;115.224263370224;-30.4489968403009;;42.4302691522825;27.7376346259654;114.430269152282;-44.2623653740346;;14.4807732010229;29.0272123589161;101.027212358916;-57.5192267989771
-6.92;83.609805278536;86.9899235311675;154.989923531168;15.609805278536;;37.4997892731543;47.2237526521005;115.223752652101;-30.5002107268457;;43.8377294135402;29.0680822661722;115.83772941354;-42.9319177338278;;16.9659296228732;31.5886151070828;103.588615107083;-55.0340703771268
-6.94;83.373707800989;86.7715118430942;154.771511843094;15.373707800989;;37.4254400762519;47.2002821394086;115.200282139409;-30.5745599237481;;45.2831395561274;30.4362131982328;117.283139556127;-41.5637868017672;;19.5269258636731;34.2261216110412;106.226121611041;-52.4730741363269
-6.96;83.146270932152;86.561759311099;154.561759311099;15.146270932152;;37.3339788528662;47.1596954212864;115.159695421286;-30.6660211471338;;46.7603556500215;31.8361564289679;118.760355650022;-40.1638435710322;;22.172344729115;36.9480444554297;108.94804445543;-49.827655270885
-6.98;82.9410672028428;86.3742399186317;154.374239918632;14.9410672028428;;37.2274188789646;47.1040099526469;115.104009952647;-30.7725811210354;;48.2864709289946;33.2849988447828;120.286470928995;-38.7150011552171;;24.9019917616387;39.7541954668999;111.7541954669;-47.0980082383613
-7;82.7554578531231;86.2063149057556;154.206314905756;14.7554578531231;;37.1098224747038;47.0372880536498;115.03728805365;-30.8901775252962;;49.860691447132;34.7819464997635;121.860691447132;-37.2180535002365;;27.7162720717904;42.6449797560005;114.644979756001;-44.2837279282096
-7.02;82.6000754128461;86.0686182549516;154.068618254952;14.6000754128461;;36.9887002928956;46.9670445560521;114.967044556052;-31.0112997071044;;51.4826815418958;36.3266573840007;123.482681541896;-35.6733426159993;;30.6119566498283;45.6171745971957;117.617174597196;-41.3880433501717
-7.04;82.4692240767031;85.9554890240727;153.955489024073;14.4692240767031;;36.8458193023395;46.8751467233925;114.875146723393;-31.1541806976605;;53.153304231088;37.9198421784555;125.153304231088;-34.0801578215445;;33.5877605789186;48.6696458947077;120.669645894708;-38.4122394210814
-7.06;82.3642367779039;85.8682674094828;153.868267409483;14.3642367779039;;36.6839631350687;46.7643990824355;114.764399082436;-31.3160368649313;;54.8795265687369;39.5684362003156;126.879526568737;-32.4315637996844;;36.6308067834166;51.7895479939431;123.789547993943;-35.3691932165834
-7.08;82.2881404915659;85.8099353547248;153.809935354725;14.2881404915659;;36.5181009383115;46.6496412330483;114.649641233048;-31.4818990616885;;56.6280088773237;41.2392965404816;128.628008877324;-30.7607034595184;;39.7462001291956;54.9817909502488;126.981790950249;-32.2537998708044
-7.1;82.2349412435344;85.77449888564;153.77449888564;14.2349412435344;;36.3301700300288;46.5128104931865;114.512810493187;-31.6698299699712;;58.390049498981;42.9237215410851;130.390049498981;-29.0762784589149;;42.944769621045;58.2572037684119;130.257203768412;-29.055230378955
-7.12;82.2170469262314;85.7743702525474;153.774370252547;14.2170469262314;;36.1363924615852;46.3701414510576;114.370141451058;-31.8636075384148;;60.1970111765873;44.6530549029031;132.197011176587;-27.3469450970969;;46.2065362201191;61.5958262622234;133.595826262223;-25.7934637798809
-7.14;82.2401911858046;85.8152787436984;153.815278743698;14.2401911858046;;35.9376417266447;46.2224950634849;114.222495063485;-32.0623582733553;;62.0374294451095;46.4158512030027;134.03742944511;-25.5841487969973;;49.5362036275228;65.0023432801538;137.002343280154;-22.4637963724772
-7.16;82.3018153684;85.894677326294;153.894677326294;14.3018153684;;35.7310396035544;46.0670265403954;114.067026540395;-32.2689603964456;;63.9189872958428;48.2197426537371;135.918987295843;-23.7802573462629;;52.9187231440125;68.4617563966417;140.461756396642;-19.0812768559875
-7.18;82.404568563014;86.0152194472237;154.015219447224;14.404568563014;;35.5132686135153;45.9004309398304;113.90043093983;-32.4867313864847;;65.8379538553123;50.0609793395217;137.837953855312;-21.9390206604783;;56.3567054044239;71.9766950991597;143.97669509916;-15.6432945955762
-7.2;82.5607761497831;86.1892145076781;154.189214507678;14.5607761497831;;35.2998809863262;45.7382145231679;113.738214523168;-32.7001190136738;;67.792833792807;51.9381357507014;139.792833792807;-20.0618642492986;;59.8562919246358;75.5532317772663;147.553231777266;-12.1437080753643
-7.22;82.7475269603849;86.3937542445954;154.393754244595;14.7475269603849;;35.0832391846482;45.572748110964;113.572748110964;-32.9167608153518;;69.7454044701208;53.8129765543316;141.745404470121;-18.1870234456684;;63.4060146565396;79.1799109512755;151.179910951276;-8.59398534346045
-7.24;82.9730214118958;86.6370361697902;154.63703616979;14.9730214118958;;34.8642844101326;45.4049645469739;113.404964546974;-33.1357155898674;;71.6969554983666;55.6868040562615;143.696955498367;-16.3131959437386;;66.9919449368232;82.8427913894538;154.842791389454;-5.00805506317681
-7.26;83.2491053329586;86.9309075645381;154.930907564538;15.2491053329586;;34.6548807751372;45.2467321225053;113.246732122505;-33.3451192248628;;73.6646037671679;57.5767287987456;145.664603767168;-14.4232712012544;;70.6114139152721;86.5392105257986;158.539210525799;-1.3885860847279
-7.28;83.5783085366998;87.2778837156484;155.277883715648;15.5783085366998;;34.4545719394164;45.0975527078372;113.097552707837;-33.5454280605836;;75.6649708187686;59.4994357977172;147.664970818769;-12.5005642022828;;74.2685396131257;90.273223539442;162.273223539442;2.26853961312565
-7.3;83.9660225109308;87.6833488477735;155.683348847773;15.9660225109308;;34.2592912032245;44.9533387084869;112.953338708487;-33.7407087967755;;77.6924447482587;61.4493448851007;149.692444748259;-10.5506551148993;;77.941780695088;94.0232576740357;166.023257674036;5.94178069508799
-7.32;84.407456603454;88.1425340981909;156.142534098191;16.407456603454;;34.085588175004;44.8307024171083;112.830702417108;-33.914411824996;;79.7312088397606;63.4105441344948;151.731208839761;-8.58945586550524;;81.6310290847775;97.7892991163555;169.789299116356;9.63102908477751
-7.34;84.9042266322022;88.6570552848332;156.657055284833;16.9042266322022;;33.9374526846931;44.7336336636391;112.733633663639;-34.0625473153069;;81.7754032650623;65.3771737176923;153.775403265062;-6.6228262823077;;85.3384429584764;101.573506042686;173.573506042686;13.3384429584764
-7.36;85.4506705812994;89.2212489391943;157.221248939194;17.4506705812994;;33.8108977496593;44.6581412865001;112.6581412865;-34.1891022503407;;83.8097266763898;67.3339386342843;155.80972667639;-4.66606136571568;;89.0508213646926;105.362671217324;177.362671217324;17.0508213646926
-7.38;86.03619865621;89.824528171999;157.824528171999;18.03619865621;;33.6965398447287;44.594850118411;112.594850118411;-34.3034601552713;;85.8142386937635;69.2608858095517;157.814238693763;-2.73911419044833;;92.7586869865974;109.14732989186;181.14732989186;20.7586869865974
-7.4;86.6843890448215;90.4904377606108;158.490437760611;18.6843890448215;;33.6186053667985;44.5678904404823;112.567890440482;-34.3813946332015;;87.8318220275438;71.2010439433322;159.831822027544;-0.798956056667834;;96.4622634232097;112.927561128471;184.927561128471;24.4622634232097
-7.42;87.3758108234413;91.1995075602845;159.199507560284;19.3758108234413;;33.5664635900977;44.5665186953612;112.566518695361;-34.4335364099023;;89.848952435525;73.1410601723674;161.848952435525;1.14106017236739;;100.133618741222;116.675263320169;188.675263320169;28.1336187412219
-7.44;88.1308709304694;91.9722156883659;159.972215688366;20.1308709304694;;33.5578195243434;44.6086446611864;112.608644661186;-34.4421804756566;;91.8680651720383;75.0830587299323;163.868065172038;3.0830587299323;;103.789590900132;120.407582352763;192.407582352763;31.7895909001315
-7.46;88.9466703683079;92.8056645998872;160.805664599887;20.9466703683079;;33.5972711013898;44.6988704487572;112.698870448757;-34.4027288986102;;93.8830757970895;77.0209488286687;165.88307579709;5.02094882866868;;107.426802948785;124.12114755931;196.12114755931;35.4268029487853
-7.48;89.8167241509705;93.6933664036026;161.693366403603;21.8167241509705;;33.6862830688365;44.8386524477833;112.838652447783;-34.3137169311635;;95.8971798007862;78.957938653417;167.897179800786;6.95793865341699;;111.042251655629;127.81294313984;199.81294313984;39.0422516556293
-7.5;90.7323231698392;94.6266134435241;162.626613443524;22.7323231698392;;33.8215474022836;45.0246868128089;113.024686812809;-34.1784525977164;;97.8838486428387;80.8674933165234;169.883848642839;8.86749331652339;;114.619090824388;131.466129182282;203.466129182282;42.6190908243881
-7.52;91.6813268877766;95.5932245088293;163.593224508829;23.6813268877765;;33.9902056597682;45.2439980913478;113.243998091348;-34.0097943402318;;99.8343323116916;82.741040532744;171.834332311692;10.741040532744;;118.145814477945;135.069023751629;207.069023751629;46.1458144779452
-7.54;92.6800510753869;96.6094267595979;164.609426759598;24.6800510753869;;34.2141630197569;45.5182365460722;113.518236546072;-33.7858369802431;;101.775989579315;84.6063262635243;173.775989579315;12.6063262635243;;121.62237703882;138.621197933556;210.621197933556;49.6223770388197
-7.56;93.7174024112917;97.6642547060289;165.664254706029;25.7174024112917;;34.4874068515634;45.8417572936682;113.841757293668;-33.5125931484366;;103.69092463835;86.4448961330852;175.69092463835;14.4448961330852;;125.054321178019;142.128747409598;214.128747409598;53.0543211780194
-7.58;94.8018871778372;98.7662175357323;166.766217535732;26.8018871778372;;34.8202231341186;46.22485467096;114.22485467096;-33.1797768658814;;105.589199218542;88.2667991764365;177.589199218542;16.2667991764365;;128.45138349788;145.601421350511;217.601421350511;56.4513834978803
-7.6;95.9169392734416;99.898747694496;167.898747694496;27.9169392734416;;35.2128051741804;46.6677178057597;114.66771780576;-32.7871948258196;;107.457442347777;90.0586707688296;179.457442347777;18.0586707688296;;131.797171050277;149.022820523962;221.022820523962;59.7971710502773
-7.62;97.0669033122597;101.066189796471;169.066189796471;29.0669033122597;;35.6673415968105;47.1725353231254;115.172535323125;-32.3326584031895;;109.301368506901;91.8262253911118;181.301368506901;19.8262253911118;;135.097469976651;152.398731071387;224.398731071387;63.0974699766511
-7.64;98.2417618395662;102.258482807986;170.258482807986;30.2417618395661;;36.1725084921008;47.727857944731;115.727857944731;-31.8274915078992;;111.104797950345;93.5534737187652;183.104797950345;21.5534737187652;;138.339299282472;155.715983471945;227.715983471945;66.3392992824717
-7.66;99.4196253058503;103.453581747956;171.453581747956;31.4196253058503;;36.7208935949585;48.3258262581158;116.325826258116;-31.2791064050415;;112.846263139283;95.2196273813879;184.846263139283;23.2196273813879;;141.514029304089;158.965275651458;230.965275651458;69.5140293040892
