GRIP Accumulation Rates

REFERENCES:			

Hammer, C.U., K.K. Andersen, H.B. Clausen, D. Dahl-Jensen, C.S. Hvidberg,
and P. Iversen. 1997. The stratigraphic dating of the GRIP ice core.
Special Report of the Geophysical Department, Niels Bohr Institute for
Astronomy, Physics and Geophysics, University of Copenhagen.

Johnsen, S.J., D. Dahl-Jensen, W. Dansgaard, and N.S. Gundestrup. 1995.
Greenland palaeotemperatures derived from GRIP bore hole temperaure and ice
core isotope profiles. Tellus 47B:624-629.

Dahl-Jensen, D., S.J. Johnsen, C.U. Hammer, H.B. Clausen, and J. Jouzel.
1993. Past accumulation rates derived from observed annual layers in the
GRIP ice core from Summit, central Greenland. Pages 517-532 in W.R.
Peltier, editor. Ice in the Climate System. Springer-Verlag, Berlin
Heidelberg, Germany.

DATA DESCRIPTION:

Column 1: Depth at the top of the sample.
Column 2: Accumulation rate based on d18O.
Column 3: Layer thickness.
Column 4: Age in years BP (1950).			

DATA:			

313.50	0.239425	0.209972	1298.3
314.05	0.232722	0.204039	1301
314.60	0.226445	0.198483	1303.7
315.15	0.228144	0.199918	1306.4
315.70	0.23893	0.209314	1309.2
316.25	0.236743	0.207342	1311.8
316.80	0.246135	0.21551	1314.5
317.35	0.244793	0.214278	1317
317.90	0.249542	0.218377	1319.6
318.45	0.245691	0.214949	1322.1
319.00	0.205403	0.179654	1324.7
319.55	0.221598	0.193767	1327.7
320.10	0.2184	0.19092	1330.6
320.65	0.224914	0.196562	1333.4
321.20	0.229816	0.200791	1336.2
321.75	0.235539	0.205737	1339
322.30	0.216571	0.189118	1341.6
322.85	0.248714	0.217128	1344.6
323.40	0.230367	0.201057	1347.1
323.95	0.235712	0.205667	1349.8
324.50	0.25344	0.221076	1352.5
325.05	0.215134	0.187611	1355
325.60	0.227768	0.198576	1357.9
326.15	0.22889	0.1995	1360.7
326.70	0.243572	0.21224	1363.4
327.25	0.194575	0.169501	1366
327.80	0.241851	0.210627	1369.3
328.35	0.23128	0.201366	1371.9
328.90	0.247442	0.21538	1374.6
329.45	0.245987	0.214056	1377.2
330.00	0.203883	0.17737	1379.7
330.55	0.218198	0.189772	1382.8
331.10	0.2214	0.192505	1385.7
331.65	0.215546	0.187365	1388.6
332.20	0.242009	0.210311	1391.5
332.75	0.248714	0.21608	1394.1
333.30	0.24449	0.212353	1396.7
333.85	0.253685	0.22028	1399.3
334.40	0.246428	0.213921	1401.8
334.95	0.234318	0.203354	1404.3
335.50	0.24913	0.21615	1407
336.05	0.244944	0.21246	1409.6
336.60	0.236401	0.204995	1412.2
337.15	0.209267	0.181417	1414.9
337.70	0.22889	0.198375	1417.9
338.25	0.24449	0.211838	1420.7
338.80	0.222189	0.192463	1423.3
339.35	0.208841	0.180852	1426.1
339.90	0.232722	0.201478	1429.2
340.45	0.238264	0.20622	1431.9
341.00	0.207129	0.179224	1434.6
341.55	0.225299	0.194893	1437.6
342.10	0.232543	0.201105	1440.4
342.65	0.222386	0.192269	1443.2
343.20	0.202572	0.175091	1446
343.75	0.233079	0.201405	1449.2
344.30	0.20562	0.177629	1451.9
344.85	0.234142	0.202214	1455
345.40	0.221003	0.190815	1457.7
345.95	0.238764	0.206094	1460.6
346.50	0.235712	0.203405	1463.3
347.05	0.220805	0.190489	1466
347.60	0.226255	0.195138	1468.9
348.15	0.220008	0.189698	1471.7
348.70	0.211594	0.182394	1474.6
349.25	0.234142	0.201776	1477.6
349.80	0.193674	0.166857	1480.3
350.35	0.229447	0.197622	1483.6
350.90	0.216367	0.186305	1486.4
351.45	0.233257	0.200795	1489.4
352.00	0.23959	0.20619	1492.1
352.55	0.244033	0.209956	1494.8
353.10	0.246281	0.211833	1497.4
353.65	0.234494	0.201639	1500
354.20	0.188908	0.162397	1502.7
354.75	0.232004	0.19939	1506.1
355.30	0.223364	0.191912	1508.8
355.85	0.259575	0.222963	1511.7
356.40	0.235018	0.201815	1514.2
356.95	0.253069	0.217257	1516.9
357.50	0.232184	0.199273	1519.4
358.05	0.230367	0.19766	1522.2
358.60	0.240244	0.206078	1525
359.15	0.21054	0.180549	1527.6
359.70	0.219407	0.188101	1530.7
360.25	0.238764	0.204641	1533.6
