GISP2 Stratigraphy

REFERENCES: 

Alley, R.B., C.A. Shuman, D.A. Meese, A.J. Gow, K.C. Taylor, K.M. Cuffey,
J.J. Fitzpatrick, P.M. Grootes, G.A. Zielinski, M. Ram, G. Spinelli, and
B.C. Elder. 1997. Visual-stratigraphic dating of the GISP2 ice core: Basis,
reproducibility, and application. Journal of Geophysical Research 102:26367
26381.

Meese, D.A., A.J. Gow, R.B. Alley, G.A. Zielinski, P.M. Grootes, M. Ram,
K.C. Taylor, P.A. Mayewski, and J.F. Bolzan. 1997. The Greenland Ice Sheet
Project 2 depth-age scale: Methods and results. Journal of Geophysical
Research 102:26411-26423.

Spinelli, G. 1996. A statistical analysis of ice-accumulation level and
variability in the GISP2 ice core and a reexamination of the age of the
termination of the Younger Dryas cooling episode. Earth System Science
Center Technical Report No. 96-001, University of New Hampshire, Durham.

Kapsner, W.R., R.B. Alley, C.A. Shuman, S. Anandakrishnan, and P.M.
Grootes. 1995. Dominant influence of atmospheric circulation on snow
accumulation in Greenland over the past 18,000 years. Nature 373:52-54.

Alley, R.B., D.A. Meese, C.A. Shuman, A.J. Gow, K.C. Taylor, P.M. Grootes,
J.W.C. White, M. Ram, E.D. Waddington, P.A. Mayewski, and G.A. Zielinski.
1993. Abrupt increase in Greenland snow accumulation at the end of the
Younger Dryas event. Nature 362:527-529.

Alley, R.B., E.S. Saltzman, K.M. Cuffey, and J.J. Fitzpatrick. 1990.
Summertime formation of depth hoar in central Greenland. Geophysical
Research Letters 17:2393-2396.

DATA DESCRIPTION: 

This file gives the depths of mid-summer as determined separately from ECM
and visual stratigraphy in the GISP2-D ice core.  Also given are
calculated layer thicknesses (true and ice equivalent) and calculated
accumulation rates, all in meters.  Factor A = (accum)/(layer thickness).
Summ. refers to the calender year associated with the mid-summer pick. 

DATA:

ECM Z	Strt Z	Summ.	Layer	Density	H2O Eqv	Fact. A	Corrected	Comments

167.24	167.26	1399	0.3	0.914	0.274	1.05	0.288
167.45	167.47	1398	0.21	0.914	0.192	1.05	0.202
167.66	167.69	1397	0.22	0.914	0.201	1.05	0.211
168.04	167.95	1396	0.26	0.914	0.238	1.05	0.25
168.22	168.18	1395	0.23	0.914	0.21	1.05	0.221
168.51	168.55	1394	0.37	0.914	0.338	1.05	0.355
168.78	168.82	1393	0.27	0.914	0.247	1.05	0.259
169.05	169.11	1392	0.29	0.914	0.265	1.05	0.278
169.28	169.28	1391	0.17	0.914	0.155	1.05	0.163
169.56	169.54	1390	0.26	0.914	0.238	1.051	0.25
169.68	169.71	1389	0.17	0.914	0.155	1.051	0.163
170	170	1388	0.29	0.915	0.265	1.051	0.279
170.24	170.14	1387	0.14	0.915	0.128	1.051	0.135
170.49	170.43	1386	0.29	0.915	0.265	1.051	0.279
170.68	170.68	1385	0.25	0.915	0.229	1.051	0.24	
170.84	170.97	1384	0.29	0.915	0.265	1.051	0.279	long year
171.1	171.08	1383	0.11	0.915	0.101	1.051	0.106	
171.39	171.33	1382	0.25	0.915	0.229	1.051	0.24	
171.63	171.65	1381	0.32	0.915	0.293	1.051	0.308	
171.95	171.88	1380	0.23	0.915	0.21	1.051	0.221	
172.19	172.13	1379	0.25	0.915	0.229	1.051	0.241	
172.43	999999	1378	0.3	0.915	0.275	1.052	0.289	No Strat
172.74	172.65	1377	0.22	0.915	0.201	1.052	0.212	
172.92	172.92	1376	0.27	0.915	0.247	1.052	0.26	
173.12	173.15	1375	0.23	0.915	0.21	1.052	0.221	
173.36	173.34	1374	0.19	0.915	0.174	1.052	0.183	
173.56	173.59	1373	0.25	0.915	0.229	1.052	0.241	
173.78	173.75	1372	0.16	0.915	0.146	1.052	0.154	
174.06	174.01	1371	0.26	0.915	0.238	1.052	0.25	
174.28	174.27	1370	0.26	0.915	0.238	1.052	0.25	
174.47	174.49	1369	0.22	0.915	0.201	1.052	0.212	
174.7	174.74	1368	0.25	0.915	0.229	1.052	0.241	
175.12	175.09	1367	0.35	0.915	0.32	1.053	0.337	
175.38	175.32	1366	0.23	0.915	0.21	1.053	0.222	
175.55	175.57	1365	0.25	0.915	0.229	1.053	0.241	
175.78	175.81	1364	0.24	0.915	0.22	1.053	0.231	
175.94	176.01	1363	0.2	0.915	0.183	1.053	0.193	?
176.19	176.22	1362	0.21	0.915	0.192	1.053	0.202	
176.4	176.45	1361	0.23	0.915	0.21	1.053	0.222	.66-.67 melt:bubble-poor ice
176.63	176.67	1360	0.22	0.915	0.201	1.053	0.212	
176.87	176.87	1359	0.2	0.915	0.183	1.053	0.193	
177.08	177.17	1358	0.3	0.915	0.274	1.053	0.289	
177.38	177.38	1357	0.21	0.915	0.192	1.053	0.202	
177.67	177.57	1356	0.19	0.915	0.174	1.053	0.183	
177.84	177.85	1355	0.28	0.915	0.256	1.054	0.27	
178.13	178.13	1354	0.28	0.915	0.256	1.054	0.27	
178.32	178.34	1353	0.21	0.915	0.192	1.054	0.202	
178.56	178.56	1352	0.22	0.915	0.201	1.054	0.212	
178.78	178.75	1351	0.19	0.915	0.174	1.054	0.183	
178.95	178.99	1350	0.24	0.915	0.22	1.054	0.231	
179.09	179.16	1349	0.17	0.915	0.156	1.054	0.164	
179.48	179.44	1348	0.28	0.915	0.256	1.054	0.27	
179.92	179.99	1347	0.55	0.915	0.503	1.054	0.531	
180.27	180.26	1346	0.27	0.916	0.247	1.054	0.261	
180.39	180.48	1345	0.22	0.916	0.202	1.054	0.212	
180.69	180.67	1344	0.19	0.916	0.174	1.055	0.184	
180.95	180.92	1343	0.25	0.916	0.229	1.055	0.242	
181.14	181.12	1342	0.2	0.916	0.183	1.055	0.193	
181.43	181.35	1341	0.23	0.916	0.211	1.055	0.222	
181.63	181.64	1340	0.29	0.916	0.266	1.055	0.28	
181.93	181.89	1339	0.25	0.916	0.229	1.055	0.242	
182.14	182.14	1338	0.25	0.916	0.229	1.055	0.242	long summer
182.34	182.35	1337	0.21	0.916	0.192	1.055	0.203
182.64	182.64	1336	0.29	0.916	0.266	1.055	0.28
182.84	182.84	1335	0.2	0.916	0.183	1.055	0.193
183.1	182.99	1334	0.15	0.916	0.137	1.055	0.145
183.38	183.25	1333	0.26	0.916	0.238	1.055	0.251
183.64	183.47	1332	0.22	0.916	0.202	1.056	0.213
183.77	183.68	1331	0.21	0.916	0.192	1.056	0.203
183.92	183.9	1330	0.22	0.916	0.202	1.056	0.213
184.15	184.27	1329	0.37	0.916	0.339	1.056	0.358
184.53	184.45	1328	0.18	0.916	0.165	1.056	0.174
184.74	184.65	1327	0.2	0.916	0.183	1.056	0.193
185.04	184.85	1326	0.2	0.916	0.183	1.056	0.193
185.19	185.19	1325	0.34	0.916	0.311	1.056	0.329
185.4	185.43	1324	0.24	0.916	0.22	1.056	0.232
185.61	185.59	1323	0.16	0.916	0.147	1.056	0.155
185.9	185.77	1322	0.18	0.916	0.165	1.056	0.174
185.98	185.99	1321	0.22	0.916	0.202	1.056	0.213
186.2	186.26	1320	0.27	0.916	0.247	1.057	0.261
186.46	186.53	1319	0.27	0.916	0.247	1.057	0.261
186.7	186.72	1318	0.19	0.916	0.174	1.057	0.184
186.95	186.94	1317	0.22	0.916	0.202	1.057	0.213
187.14	187.13	1316	0.19	0.916	0.174	1.057	0.184
187.5	187.46	1315	0.33	0.916	0.302	1.057	0.32
187.66	187.66	1314	0.2	0.916	0.183	1.057	0.194
187.86	187.89	1313	0.23	0.916	0.211	1.057	0.223
188.1	188.12	1312	0.23	0.916	0.211	1.057	0.223
188.32	188.34	1311	0.22	0.916	0.202	1.057	0.213
188.56	188.54	1310	0.2	0.916	0.183	1.057	0.194
188.72	188.74	1309	0.2	0.916	0.183	1.057	0.194
189.06	189.02	1308	0.28	0.916	0.256	1.058	0.271
189.3	189.32	1307	0.3	0.916	0.275	1.058	0.291
189.54	189.55	1306	0.23	0.916	0.211	1.058	0.223
189.72	189.75	1305	0.2	0.916	0.183	1.058	0.194	
189.94	189.99	1304	0.24	0.916	0.22	1.058	0.233	
190.24	190.16	1303	0.17	0.916	0.156	1.058	0.165	
190.34	190.31	1302	0.15	0.916	0.137	1.058	0.145	
190.66	190.63	1301	0.32	0.916	0.293	1.058	0.31	
190.9	190.87	1300	0.24	0.916	0.22	1.058	0.233	
191.1	191.12	1299	0.25	0.916	0.229	1.058	0.242	
191.31	191.3	1298	0.18	0.916	0.165	1.058	0.175	
191.54	191.54	1297	0.24	0.916	0.22	1.058	0.233	
191.78	191.75	1296	0.21	0.916	0.192	1.059	0.204	
191.92	191.96	1295	0.21	0.916	0.192	1.059	0.204	
192.15	192.18	1294	0.22	0.916	0.202	1.059	0.213	
192.35	192.44	1293	0.26	0.916	0.238	1.059	0.252	
999999	192.63	1292	0.19	0.916	0.174	1.059	0.184	No ECM
192.76	192.78	1291	0.15	0.916	0.137	1.059	0.145	
192.9	192.99	1290	0.21	0.916	0.192	1.059	0.204	
193.26	193.33	1289	0.34	0.916	0.311	1.059	0.33	
193.57	193.61	1288	0.28	0.916	0.256	1.059	0.272	
193.8	193.78	1287	0.17	0.916	0.156	1.059	0.165	
194.03	194.02	1286	0.24	0.916	0.22	1.059	0.233	?
194.25	194.23	1285	0.21	0.916	0.192	1.059	0.204	
194.43	194.48	1284	0.25	0.916	0.229	1.06	0.243	
194.72	194.69	1283	0.21	0.916	0.192	1.06	0.204	
194.95	194.94	1282	0.25	0.916	0.229	1.06	0.243	
195.19	195.12	1281	0.18	0.916	0.165	1.06	0.175	
195.37	195.4	1280	0.28	0.916	0.256	1.06	0.272	
195.59	195.64	1279	0.24	0.916	0.22	1.06	0.233	
195.83	195.85	1278	0.21	0.916	0.192	1.06	0.204	
196.11	196.09	1277	0.24	0.916	0.22	1.06	0.233	
196.38	196.34	1276	0.25	0.916	0.229	1.06	0.243	
196.58	196.62	1275	0.28	0.916	0.256	1.06	0.272	
196.91	196.88	1274	0.26	0.916	0.238	1.06	0.253	
197.08	197.08	1273	0.2	0.916	0.183	1.061	0.194	
197.28	197.27	1272	0.19	0.916	0.174	1.061	0.185	
197.54	197.52	1271	0.25	0.916	0.229	1.061	0.243	
197.76	197.72	1270	0.2	0.916	0.183	1.061	0.194	
197.98	197.93	1269	0.21	0.916	0.192	1.061	0.204	
198.09	198.14	1268	0.21	0.916	0.192	1.061	0.204	
198.36	198.35	1267	0.21	0.916	0.192	1.061	0.204	
198.56	198.61	1266	0.26	0.916	0.238	1.061	0.253	
198.88	198.84	1265	0.23	0.916	0.211	1.061	0.224	
199	199.02	1264	0.18	0.916	0.165	1.061	0.175	?
199.22	199.25	1263	0.23	0.916	0.211	1.061	0.224	
199.44	199.5	1262	0.25	0.916	0.229	1.061	0.243	
199.62	199.74	1261	0.24	0.916	0.22	1.062	0.233	
199.9	199.97	1260	0.23	0.916	0.211	1.062	0.224	
200.23	200.14	1259	0.17	0.916	0.156	1.062	0.165	
200.47	200.4	1258	0.26	0.916	0.238	1.062	0.253	
200.69	200.63	1257	0.23	0.916	0.211	1.062	0.224
200.87	200.93	1256	0.3	0.916	0.275	1.062	0.292
201.14	201.14	1255	0.21	0.916	0.192	1.062	0.204
201.38	201.36	1254	0.22	0.916	0.202	1.062	0.214
201.59	201.62	1253	0.26	0.916	0.238	1.062	0.253
201.88	201.86	1252	0.24	0.916	0.22	1.062	0.234
202.1	202.05	1251	0.19	0.916	0.174	1.062	0.185
202.32	202.33	1250	0.28	0.916	0.256	1.062	0.273
202.5	202.54	1249	0.21	0.916	0.192	1.063	0.204
202.8	202.73	1248	0.19	0.916	0.174	1.063	0.185
202.96	203.04	1247	0.31	0.916	0.284	1.063	0.302
203.28	203.3	1246	0.26	0.916	0.238	1.063	0.253
203.44	203.52	1245	0.22	0.916	0.202	1.063	0.214
203.7	203.77	1244	0.25	0.916	0.229	1.063	0.243
203.98	203.98	1243	0.21	0.916	0.192	1.063	0.204
204.19	204.19	1242	0.21	0.916	0.192	1.063	0.205
204.37	204.41	1241	0.22	0.916	0.202	1.063	0.214	
204.61	204.64	1240	0.23	0.916	0.211	1.063	0.224	
204.82	204.8	1239	0.16	0.916	0.147	1.063	0.156	
205.07	205.07	1238	0.27	0.916	0.247	1.064	0.263	
205.38	205.28	1237	0.21	0.916	0.192	1.064	0.205	
205.56	205.54	1236	0.26	0.916	0.238	1.064	0.253	
205.84	205.83	1235	0.29	0.916	0.266	1.064	0.283	
206.01	206	1234	0.17	0.916	0.156	1.064	0.166	
206.2	206.19	1233	0.19	0.916	0.174	1.064	0.185	
206.38	206.46	1232	0.27	0.916	0.247	1.064	0.263	
206.68	206.65	1231	0.19	0.916	0.174	1.064	0.185	
206.84	206.81	1230	0.16	0.916	0.147	1.064	0.156	
206.98	207.07	1229	0.26	0.916	0.238	1.064	0.253	
207.26	207.27	1228	0.2	0.916	0.183	1.064	0.195	?
207.45	207.5	1227	0.23	0.916	0.211	1.064	0.224	
207.85	207.85	1226	0.35	0.916	0.321	1.065	0.341	
208.17	208.16	1225	0.31	0.916	0.284	1.065	0.302
208.42	208.41	1224	0.25	0.916	0.229	1.065	0.244
208.62	208.64	1223	0.23	0.916	0.211	1.065	0.224
208.88	208.84	1222	0.2	0.916	0.183	1.065	0.195
209.12	209.14	1221	0.3	0.916	0.275	1.065	0.293
209.3	209.36	1220	0.22	0.916	0.202	1.065	0.215
209.56	209.6	1219	0.24	0.916	0.22	1.065	0.234
209.84	209.84	1218	0.24	0.916	0.22	1.065	0.234
210.06	210.06	1217	0.22	0.917	0.202	1.065	0.215
210.48	210.38	1216	0.32	0.917	0.293	1.066	0.313
210.76	210.6	1215	0.22	0.917	0.202	1.066	0.215
210.93	210.89	1214	0.29	0.917	0.266	1.066	0.283
211.09	211.11	1213	0.22	0.917	0.202	1.066	0.215
211.24	211.32	1212	0.21	0.917	0.193	1.066	0.205
211.52	211.55	1211	0.23	0.917	0.211	1.066	0.225
211.85	211.76	1210	0.21	0.917	0.193	1.066	0.205
212.02	212.03	1209	0.27	0.917	0.248	1.066	0.264	
212.25	212.31	1208	0.28	0.917	0.257	1.066	0.274	
212.46	212.52	1207	0.21	0.917	0.193	1.066	0.205	
212.64	212.68	1206	0.16	0.917	0.147	1.066	0.156	
212.88	212.89	1205	0.21	0.917	0.193	1.066	0.205	
213	213.09	1204	0.2	0.917	0.183	1.067	0.196	
213.28	213.33	1203	0.24	0.917	0.22	1.067	0.235	
213.5	213.53	1202	0.2	0.917	0.183	1.067	0.196	
213.74	213.73	1201	0.2	0.917	0.183	1.067	0.196	
213.87	213.91	1200	0.18	0.917	0.165	1.067	0.176	?
214.13	214.17	1199	0.26	0.917	0.238	1.067	0.254	.2-.22 melt zone
214.35	214.41	1198	0.24	0.917	0.22	1.067	0.235	
214.59	214.59	1197	0.18	0.917	0.165	1.067	0.176	
214.78	214.81	1196	0.22	0.917	0.202	1.067	0.215	
215	215.04	1195	0.23	0.917	0.211	1.067	0.225	Extrapolated Depth
215.21	215.28	1194	0.24	0.917	0.22	1.067	0.235	Extrapolated Depth
215.45	215.51	1193	0.23	0.917	0.211	1.067	0.225	215.0-.51 difficult stratigraphy
215.67	215.71	1192	0.2	0.917	0.183	1.068	0.196	
215.9	215.94	1191	0.23	0.917	0.211	1.068	0.225	
216.13	216.14	1190	0.2	0.917	0.183	1.068	0.196	
216.32	216.36	1189	0.22	0.917	0.202	1.068	0.215	
216.51	216.54	1188	0.18	0.917	0.165	1.068	0.176	
216.78	216.8	1187	0.26	0.917	0.238	1.068	0.255	
216.98	217.01	1186	0.21	0.917	0.193	1.068	0.206	
217.3	217.25	1185	0.24	0.917	0.22	1.068	0.235	
999999	217.45	1184	0.2	0.917	0.183	1.068	0.196	No ECM
217.58	217.63	1183	0.18	0.917	0.165	1.068	0.176	.63-.64 bubble-poor melt
217.8	217.83	1182	0.2	0.917	0.183	1.068	0.196	
218.07	218.07	1181	0.24	0.917	0.22	1.068	0.235	
218.34	218.37	1180	0.3	0.917	0.275	1.069	0.294	
218.62	218.57	1179	0.2	0.917	0.183	1.069	0.196	
219.08	218.91	1178	0.34	0.917	0.312	1.069	0.333	
219.3	219.3	1177	0.39	0.917	0.358	1.069	0.382	
219.53	219.53	1176	0.23	0.917	0.211	1.069	0.225	
219.7	219.72	1175	0.19	0.917	0.174	1.069	0.186	
220.08	220.09	1174	0.37	0.917	0.339	1.069	0.363	?
220.33	220.32	1173	0.23	0.917	0.211	1.069	0.226	Badly cracked core
220.53	220.56	1172	0.24	0.917	0.22	1.069	0.235	Extrapolated Depth
220.77	220.79	1171	0.23	0.917	0.211	1.07	0.226	
221.06	221.09	1170	0.3	0.917	0.275	1.07	0.294	
221.31	221.27	1169	0.18	0.917	0.165	1.07	0.177	
221.53	221.52	1168	0.25	0.917	0.229	1.07	0.245	
221.76	221.79	1167	0.27	0.917	0.248	1.07	0.265	
221.95	222.06	1166	0.27	0.917	0.248	1.07	0.265	
222.26	222.26	1165	0.2	0.917	0.183	1.07	0.196	
222.46	222.42	1164	0.16	0.917	0.147	1.07	0.157	
222.66	222.64	1163	0.22	0.917	0.202	1.07	0.216	Extrapolated Depth
222.9	222.86	1162	0.22	0.917	0.202	1.07	0.216	222.55-.75 fractured
223.08	223.08	1161	0.22	0.917	0.202	1.07	0.216	
223.35	223.38	1160	0.3	0.917	0.275	1.071	0.294	
223.52	223.58	1159	0.2	0.917	0.183	1.071	0.196	
223.75	223.82	1158	0.24	0.917	0.22	1.071	0.236	
224	224.05	1157	0.23	0.917	0.211	1.071	0.226	Extrapolated Depth
224.21	224.29	1156	0.24	0.917	0.22	1.071	0.236	Extrapolated Depth
224.45	224.52	1155	0.23	0.917	0.211	1.071	0.226	Extrapolated Depth
224.82	224.75	1154	0.23	0.917	0.211	1.071	0.226	224.09-.63 fractured
225.02	225.04	1153	0.29	0.917	0.266	1.071	0.285	
225.25	225.31	1152	0.27	0.917	0.248	1.071	0.265	
225.53	225.56	1151	0.25	0.917	0.229	1.071	0.246	
225.84	225.8	1150	0.24	0.917	0.22	1.071	0.236	
225.96	225.99	1149	0.19	0.917	0.174	1.072	0.187	
226.2	226.23	1148	0.24	0.917	0.22	1.072	0.236	
226.44	226.53	1147	0.3	0.917	0.275	1.072	0.295	Extrapolated Depth
226.8	226.83	1146	0.3	0.917	0.275	1.072	0.295	
227.04	227.05	1145	0.22	0.917	0.202	1.072	0.216	
227.32	227.33	1144	0.28	0.917	0.257	1.072	0.275	
227.55	227.51	1143	0.18	0.917	0.165	1.072	0.177	
227.75	227.75	1142	0.24	0.917	0.22	1.072	0.236	
228.03	228.01	1141	0.26	0.917	0.238	1.072	0.256	
228.27	228.27	1140	0.26	0.917	0.238	1.072	0.256	
228.47	228.47	1139	0.2	0.917	0.183	1.072	0.197	
228.72	228.75	1138	0.28	0.917	0.257	1.073	0.275	
228.9	228.9	1137	0.15	0.917	0.138	1.073	0.148	
229.17	229.18	1136	0.28	0.917	0.257	1.073	0.275	Fractured core
229.41	229.4	1135	0.22	0.917	0.202	1.073	0.216	Extrapolated Depth
229.63	229.63	1134	0.23	0.917	0.211	1.073	0.226	Extrapolated Depth
229.85	229.85	1133	0.22	0.917	0.202	1.073	0.216	
230	230	1132	0.15	0.917	0.138	1.073	0.148	
230.37	230.4	1131	0.4	0.917	0.367	1.073	0.394	long year
230.58	230.65	1130	0.25	0.917	0.229	1.073	0.246	
230.8	999999	1129	0.15	0.917	0.138	1.074	0.148	No Strat
231.04	231.07	1128	0.27	0.917	0.248	1.074	0.266	
231.32	231.39	1127	0.32	0.917	0.293	1.074	0.315	
231.57	231.61	1126	0.22	0.917	0.202	1.074	0.217	
232	231.9	1125	0.29	0.917	0.266	1.074	0.286	
232.18	232.09	1124	0.19	0.917	0.174	1.074	0.187	
232.38	232.42	1123	0.33	0.917	0.303	1.074	0.325	232.7-233.5 stratigraphy obliterated
232.6	232.66	1122	0.24	0.917	0.22	1.074	0.236	Extrapolated Depth
232.83	232.89	1121	0.23	0.917	0.211	1.074	0.227	Extrapolated Depth
233.09	233.13	1120	0.24	0.917	0.22	1.074	0.236	Extrapolated Depth
233.28	233.36	1119	0.23	0.917	0.211	1.074	0.227	Extrapolated Depth
233.66	233.6	1118	0.24	0.917	0.22	1.075	0.236	Extrapolated Depth
233.88	233.83	1117	0.23	0.917	0.211	1.075	0.227	
999999	234.03	1116	0.2	0.917	0.183	1.075	0.197	No ECM
234.19	234.26	1115	0.23	0.917	0.211	1.075	0.227	
234.5	234.48	1114	0.22	0.917	0.202	1.075	0.217	
234.73	234.75	1113	0.27	0.917	0.248	1.075	0.266	
234.98	234.94	1112	0.19	0.917	0.174	1.075	0.187	
235.24	235.22	1111	0.28	0.917	0.257	1.075	0.276	
235.42	235.44	1110	0.22	0.917	0.202	1.075	0.217	
235.71	235.7	1109	0.26	0.917	0.238	1.075	0.256	
235.88	235.87	1108	0.17	0.917	0.156	1.075	0.168	
236.06	236.13	1107	0.26	0.917	0.238	1.076	0.256	
236.42	236.42	1106	0.29	0.917	0.266	1.076	0.286	
236.86	236.84	1105	0.42	0.917	0.385	1.076	0.414	.82-.87 melt zone
237	237.02	1104	0.18	0.917	0.165	1.076	0.178	
237.25	237.25	1103	0.23	0.917	0.211	1.076	0.227	
237.42	237.48	1102	0.23	0.917	0.211	1.076	0.227	237.54-240 wafered
999999	237.69	1101	0.21	0.917	0.193	1.076	0.207	Extrapolated Depth
999999	237.9	1100	0.21	0.917	0.193	1.076	0.207	Extrapolated Depth
999999	238.11	1099	0.21	0.917	0.193	1.076	0.207	Extrapolated Depth
999999	238.31	1098	0.2	0.917	0.183	1.076	0.197	Extrapolated Depth
999999	238.52	1097	0.21	0.917	0.193	1.076	0.207	Extrapolated Depth
999999	238.73	1096	0.21	0.917	0.193	1.077	0.207	Extrapolated Depth
999999	238.94	1095	0.21	0.917	0.193	1.077	0.207	Extrapolated Depth
999999	239.15	1094	0.21	0.917	0.193	1.077	0.207	Extrapolated Depth
999999	239.36	1093	0.21	0.917	0.193	1.077	0.207	Extrapolated Depth
999999	239.56	1092	0.2	0.917	0.183	1.077	0.197	Extrapolated Depth
999999	239.77	1091	0.21	0.917	0.193	1.077	0.207	Extrapolated Depth
999999	239.98	1090	0.21	0.917	0.193	1.077	0.207	Extrapolated Depth
240.19	240.19	1089	0.21	0.917	0.193	1.077	0.207	
240.38	240.41	1088	0.22	0.917	0.202	1.077	0.217	
240.59	240.59	1087	0.18	0.917	0.165	1.077	0.178	
240.73	240.71	1086	0.12	0.917	0.11	1.077	0.119	
240.9	240.9	1085	0.19	0.917	0.174	1.077	0.188	
241.09	241.1	1084	0.2	0.917	0.183	1.077	0.198	
241.25	241.3	1083	0.2	0.917	0.183	1.078	0.198	
241.49	241.57	1082	0.27	0.917	0.248	1.078	0.267	
241.69	241.75	1081	0.18	0.917	0.165	1.078	0.178	
241.9	241.9	1080	0.15	0.917	0.138	1.078	0.148	
242.04	242.13	1079	0.23	0.917	0.211	1.078	0.227	
242.42	242.46	1078	0.33	0.917	0.303	1.078	0.326	
242.68	242.71	1077	0.25	0.917	0.229	1.078	0.247	
242.86	242.9	1076	0.19	0.917	0.174	1.078	0.188	
243.08	243.18	1075	0.28	0.917	0.257	1.078	0.277	
243.4	243.49	1074	0.31	0.917	0.284	1.078	0.307	
243.72	243.73	1073	0.24	0.917	0.22	1.079	0.237	
243.92	244.1	1072	0.37	0.917	0.339	1.079	0.366	244.45-.71 lost core
244.36	244.36	1071	0.26	0.917	0.238	1.079	0.257	Extrapolated Depth
999999	244.63	1070	0.27	0.917	0.248	1.079	0.267	Extrapolated Depth
244.92	244.96	1069	0.33	0.917	0.303	1.079	0.327	
245.22	245.23	1068	0.27	0.917	0.248	1.079	0.267	
245.43	245.44	1067	0.21	0.917	0.193	1.079	0.208	
245.62	245.63	1066	0.19	0.917	0.174	1.079	0.188	
245.88	245.89	1065	0.26	0.917	0.238	1.079	0.257	
246.25	246.25	1064	0.36	0.917	0.33	1.08	0.356	
246.49	246.51	1063	0.26	0.917	0.238	1.08	0.257	
246.75	246.77	1062	0.26	0.917	0.238	1.08	0.257	
246.94	247.01	1061	0.24	0.917	0.22	1.08	0.238	?
247.22	247.25	1060	0.24	0.917	0.22	1.08	0.238	
247.54	247.54	1059	0.29	0.917	0.266	1.08	0.287	
247.8	247.78	1058	0.24	0.917	0.22	1.08	0.238	
248.02	248.06	1057	0.28	0.917	0.257	1.08	0.277	
248.12	248.3	1056	0.24	0.917	0.22	1.08	0.238	
248.49	248.48	1055	0.18	0.917	0.165	1.08	0.178	
248.78	248.83	1054	0.35	0.917	0.321	1.081	0.347	
249.02	249.06	1053	0.23	0.917	0.211	1.081	0.228	
249.27	249.28	1052	0.22	0.917	0.202	1.081	0.218	
249.5	249.52	1051	0.24	0.917	0.22	1.081	0.238	
249.66	249.67	1050	0.15	0.917	0.138	1.081	0.149	
249.96	249.99	1049	0.32	0.917	0.293	1.081	0.317	
250.15	250.22	1048	0.23	0.918	0.211	1.081	0.228	
250.38	250.4	1047	0.18	0.918	0.165	1.081	0.179	
250.6	250.64	1046	0.24	0.918	0.22	1.081	0.238	
250.8	999999	1045	0.16	0.918	0.147	1.081	0.159	No Strat
250.98	999999	1044	0.18	0.918	0.165	1.081	0.179	No Strat
251.14	251.01	1043	0.16	0.918	0.147	1.081	0.159	
251.42	251.33	1042	0.32	0.918	0.294	1.082	0.318	
251.64	251.65	1041	0.32	0.918	0.294	1.082	0.318	
251.81	251.82	1040	0.17	0.918	0.156	1.082	0.169	
252.01	999999	1039	0.19	0.918	0.174	1.082	0.189	No Strat
252.2	252.17	1038	0.16	0.918	0.147	1.082	0.159	
252.46	252.48	1037	0.31	0.918	0.285	1.082	0.308	
252.77	252.75	1036	0.27	0.918	0.248	1.082	0.268	
252.06	253.03	1035	0.28	0.918	0.257	1.082	0.278	
253.21	253.24	1034	0.21	0.918	0.193	1.082	0.209	
253.46	253.5	1033	0.26	0.918	0.239	1.083	0.258
253.86	253.9	1032	0.4	0.918	0.367	1.083	0.398
254.16	254.16	1031	0.26	0.918	0.239	1.083	0.258
254.4	254.37	1030	0.21	0.918	0.193	1.083	0.209
254.58	254.67	1029	0.3	0.918	0.275	1.083	0.298
254.84	254.86	1028	0.19	0.918	0.174	1.083	0.189
255.06	255.09	1027	0.23	0.918	0.211	1.083	0.229
255.26	255.28	1026	0.19	0.918	0.174	1.083	0.189
255.52	255.5	1025	0.22	0.918	0.202	1.083	0.219
255.77	255.76	1024	0.26	0.918	0.239	1.083	0.259
256	255.99	1023	0.23	0.918	0.211	1.084	0.229
256.2	256.25	1022	0.26	0.918	0.239	1.084	0.259
256.45	256.47	1021	0.22	0.918	0.202	1.084	0.219
256.71	256.7	1020	0.23	0.918	0.211	1.084	0.229
256.9	256.92	1019	0.22	0.918	0.202	1.084	0.219
257.2	257.1	1018	0.18	0.918	0.165	1.084	0.179
257.42	257.41	1017	0.31	0.918	0.285	1.084	0.309	
257.62	257.52	1016	0.11	0.918	0.101	1.084	0.109	
257.82	257.86	1015	0.34	0.918	0.312	1.084	0.338	
258.04	258.07	1014	0.21	0.918	0.193	1.084	0.209	
258.44	258.46	1013	0.39	0.918	0.358	1.085	0.388	long year
258.62	258.64	1012	0.18	0.918	0.165	1.085	0.179	
258.92	258.87	1011	0.23	0.918	0.211	1.085	0.229	
999999	259.08	1010	0.21	0.918	0.193	1.085	0.209	No ECM
259.27	259.34	1009	0.26	0.918	0.239	1.085	0.259	
259.53	259.56	1008	0.22	0.918	0.202	1.085	0.219	
259.75	259.79	1007	0.23	0.918	0.211	1.085	0.229	
259.99	260.06	1006	0.27	0.918	0.248	1.085	0.269	
260.19	260.16	1005	0.1	0.918	0.092	1.085	0.1	.11-.21 melt zone
260.45	260.39	1004	0.23	0.918	0.211	1.085	0.229	
260.6	260.57	1003	0.18	0.918	0.165	1.085	0.179	
